"","cell_ID","cell_types","cell_subtypes"
"3518",8.51460493660919e+37,"L4/5 IT","L45_IT_2"
"3519",8.51866678395597e+37,"VLMC","VLMC"
"3520",8.53687691649354e+37,"L2/3 IT","L23_IT_2"
"3521",8.54019909614535e+37,"L5 ET","L5_ET_1"
"3522",8.54468205825245e+37,"L4/5 IT","L45_IT_5"
"3523",8.55141537553723e+36,"Peri","Peri"
"3524",8.55625461569501e+36,"Pvalb","Pvalb_9"
"3525",8.56533720545744e+37,"L2/3 IT","L23_IT_4"
"3526",8.57639846080585e+37,"Endo","Endo"
"3527",8.57798640543604e+37,"L6 CT","L6_CT_2"
"3528",8.60760177763292e+37,"Astro","Astro_2"
"3529",8.61045602020676e+37,"Oligo","Oligo_2"
"3530",8.61546332127122e+36,"VLMC","VLMC"
"3531",8.61890548331242e+35,"Astro","Astro_1"
"3532",8.62280830072826e+37,"L2/3 IT","L23_IT_4"
"3533",8.64054977961351e+37,"Astro","Astro_2"
"3534",8.65118476505284e+37,"L6 IT","L6_IT_3"
"3535",8.6672061317673e+37,"L5 ET","L5_ET_5"
"3536",8.67368246971320e+37,"Oligo","Oligo_2"
"3537",8.68228379309051e+37,"L6 CT","L6_CT_5"
"3538",8.68451506307385e+37,"L6 CT","L6_CT_1"
"3539",8.68538313593764e+37,"PVM","PVM"
"3540",8.70616543118176e+37,"Endo","Endo"
"3541",8.70980927701659e+37,"L4/5 IT","L45_IT_SSp_2"
"3542",8.71952582389115e+37,"L5 IT","L5_IT_1"
"3543",8.73557157271901e+37,"L5 IT","L5_IT_4"
"3544",8.73860338844528e+37,"VLMC","VLMC"
"3545",8.73864446734387e+37,"L2/3 IT","L23_IT_3"
"3546",8.75194559873638e+37,"L5 IT","L5_IT_1"
"3547",8.75231618350631e+37,"Pvalb","Pvalb_4"
"3548",8.7540098024724e+37,"Pvalb","Pvalb_3"
"3549",8.75688353587624e+37,"Peri","Peri"
"3550",8.76272748498051e+37,"L4/5 IT","L45_IT_SSp_2"
"3551",8.76471540114132e+37,"L6 CT","L6_CT_1"
"3552",8.78335739401057e+37,"OPC","OPC"
"3553",8.78354657112924e+37,"Oligo","Oligo_1"
"3554",8.78455769814661e+37,"L6 CT","L6_CT_5"
"3555",8.78463896292105e+37,"Astro","Astro_1"
"3556",8.79150340154827e+37,"L4/5 IT","L45_IT_4"
"3557",8.79171561515753e+37,"L4/5 IT","L45_IT_SSp_2"
"3558",8.79419865186636e+37,"L2/3 IT","L23_IT_5"
"3559",8.80314128973582e+37,"L2/3 IT","L23_IT_2"
"3560",8.80905501224741e+37,"L6 CT","L6_CT_2"
"3561",8.81002962688485e+37,"L2/3 IT","L23_IT_3"
"3562",8.81261714562727e+36,"L2/3 IT","L23_IT_4"
"3563",8.82097508626204e+37,"Endo","Endo"
"3564",8.82769569414099e+36,"Oligo","Oligo_2"
"3565",8.82887061212046e+37,"L4/5 IT","L45_IT_2"
"3566",8.84403641880297e+37,"L2/3 IT","L23_IT_3"
"3567",8.84996367226333e+37,"L5 ET","L5_ET_3"
"3568",8.85360180109836e+37,"Oligo","Oligo_2"
"3569",8.86165587915458e+37,"L5 ET","L5_ET_2"
"3570",8.86355022636065e+37,"Micro","Micro_1"
"3571",8.88739183423621e+36,"Endo","Endo"
"3572",8.88786594455721e+37,"Endo","Endo"
"3573",8.88808074962301e+37,"Endo","Endo"
"3574",8.89221162009403e+37,"L5 IT","L5_IT_1"
"3575",8.90002564867945e+37,"L4/5 IT","L45_IT_SSp_1"
"3576",8.90756631655989e+37,"L4/5 IT","L45_IT_SSp_2"
"3577",8.90954252222979e+36,"L6 CT","L6_CT_3"
"3578",8.94501992251093e+37,"L4/5 IT","L45_IT_4"
"3579",8.97232762866531e+37,"L5 ET","L5_ET_1"
"3580",8.9791947365125e+37,"L6b","L6b_1"
"3581",8.97960925536738e+37,"Astro","Astro_1"
"3582",8.98447641073068e+37,"L5 IT","L5_IT_1"
"3583",8.98955737184802e+37,"L5 IT","L5_IT_3"
"3584",8.99942100893354e+37,"L6 CT","L6_CT_4"
"3585",9.00559189385895e+37,"Peri","Peri"
"3586",9.00637524903025e+36,"Endo","Endo"
"3587",9.01084786162188e+37,"L4/5 IT","L45_IT_SSp_2"
"3588",9.0219920457014e+37,"L6 CT","L6_CT_3"
"3589",9.02287566063037e+37,"L6 CT","L6_CT_3"
"3590",9.03128653242742e+37,"L4/5 IT","L45_IT_2"
"3591",9.04052725188325e+37,"L2/3 IT","L23_IT_5"
"3592",9.05636778674318e+37,"Astro","Astro_1"
"3593",9.05964106187742e+37,"L6 CT","L6_CT_2"
"3594",9.07063725765808e+37,"Astro","Astro_1"
"3595",9.08559696937075e+37,"L4/5 IT","L45_IT_5"
"3596",9.10692335483069e+37,"L5 IT","L5_IT_3"
"3597",9.1071915667975e+37,"L6 CT","L6_CT_2"
"3598",9.11133364754481e+37,"L2/3 IT","L23_IT_3"
"3599",9.11161712265731e+37,"L2/3 IT","L23_IT_3"
"3600",9.14105919217927e+37,"Oligo","Oligo_1"
"3601",9.14751925946965e+37,"L2/3 IT","L23_IT_4"
"3602",9.15431504471848e+37,"Astro","Astro_1"
"3603",9.15931838263379e+37,"L6 IT","L6_IT_1"
"3604",9.16863629765323e+37,"L5 ET","L5_ET_5"
"3605",9.1827021757707e+37,"L5 IT","L5_IT_4"
"3606",9.19145642157374e+37,"PVM","PVM"
"3607",9.19565950590193e+37,"L6 IT","L6_IT_1"
"3608",9.20014296249668e+37,"L6 CT","L6_CT_3"
"3609",9.20353314667078e+37,"Endo","Endo"
"3610",9.21863315683501e+37,"Astro","Astro_1"
"3611",9.21872536139038e+37,"L6 CT","L6_CT_5"
"3612",9.22072568304334e+37,"Astro","Astro_2"
"3613",9.22349788511385e+37,"Oligo","Oligo_1"
"3614",9.22827097549252e+37,"Endo","Endo"
"3615",9.23778044607226e+37,"SMC","SMC"
"3616",9.24198550521679e+37,"L2/3 IT","L23_IT_3"
"3617",9.24205572410263e+37,"L6 CT","L6_CT_1"
"3618",9.24718971940964e+37,"L4/5 IT","L45_IT_5"
"3619",9.26599723647165e+36,"L6 IT","L6_IT_2"
"3620",9.28803174626872e+37,"L6 CT","L6_CT_2"
"3621",9.29310476008217e+37,"Oligo","Oligo_1"
"3622",9.29393711345597e+37,"L6 IT","L6_IT_3"
"3623",9.2955417536293e+37,"Astro","Astro_1"
"3624",9.30691111867253e+37,"Lamp5","Lamp5_9"
"3625",9.30775827109882e+37,"Endo","Endo"
"3626",9.31190569525545e+37,"Astro","Astro_1"
"3627",9.31525219797008e+37,"L6 IT","L6_IT_3"
"3628",9.33659862957901e+37,"L6 IT","L6_IT_1"
"3629",9.34681089920088e+36,"L2/3 IT","L23_IT_2"
"3630",9.35287514792069e+37,"L2/3 IT","L23_IT_4"
"3631",9.35495574882499e+37,"L5 IT","L5_IT_4"
"3632",9.37283371597555e+37,"PVM","PVM"
"3633",9.37322661202687e+37,"Endo","Endo"
"3634",9.38267881924975e+37,"L5 ET","L5_ET_2"
"3635",9.39429193294816e+37,"Endo","Endo"
"3636",9.41117262623006e+36,"L2/3 IT","L23_IT_2"
"3637",9.41282211256875e+36,"OPC","OPC"
"3638",9.41954878560785e+37,"L6 CT","L6_CT_2"
"3639",9.43043182844817e+37,"Oligo","Oligo_2"
"3640",9.44046493161301e+37,"L4/5 IT","L45_IT_2"
"3641",9.44212481922448e+36,"SMC","SMC"
"3642",9.44351762539957e+37,"L2/3 IT","L23_IT_3"
"3643",9.44654375179991e+37,"L6 CT","L6_CT_6"
"3644",9.45025240111048e+36,"VLMC","VLMC"
"3645",9.45027692602116e+37,"L6 CT","L6_CT_1"
"3646",9.4620847131357e+37,"L6 CT","L6_CT_5"
"3647",9.48095433292868e+37,"Micro","Micro_1"
"3648",9.50079871695351e+37,"L6 CT","L6_CT_8"
"3649",9.50106514558597e+37,"Astro","Astro_1"
"3650",9.51755305728184e+37,"L6 IT","L6_IT_1"
"3651",9.51923446962176e+37,"L6 CT","L6_CT_4"
"3652",9.52759913247895e+37,"Endo","Endo"
"3653",9.53623257130624e+37,"L5 ET","L5_ET_3"
"3654",9.57219442650989e+37,"L4/5 IT","L45_IT_4"
"3655",9.57556397238427e+37,"L5/6 NP","L56_NP_2"
"3656",9.58958172572464e+37,"Oligo","Oligo_1"
"3657",9.63498105876848e+37,"Astro","Astro_1"
"3658",9.64699990573143e+37,"OPC","OPC"
"3659",9.64754421592145e+37,"L6 CT","L6_CT_2"
"3660",9.64923721576471e+37,"L5 ET","L5_ET_3"
"3661",9.68243955070319e+37,"L4/5 IT","L45_IT_SSp_2"
"3662",9.68292784897768e+37,"L5 IT","L5_IT_3"
"3663",9.68509780039344e+37,"L6 CT","L6_CT_2"
"3664",9.68711953650128e+37,"L5 ET","L5_ET_5"
"3665",9.68758529980001e+36,"L6 CT","L6_CT_1"
"3666",9.69501636275406e+37,"L2/3 IT","L23_IT_2"
"3667",9.6986245139238e+36,"Peri","Peri"
"3668",9.70170116957362e+37,"L6 CT","L6_CT_2"
"3669",9.72796253338381e+37,"L5 IT","L5_IT_1"
"3670",9.73297473380798e+37,"OPC","OPC"
"3671",9.73545821406021e+37,"VLMC","VLMC"
"3672",9.7388482958042e+37,"Oligo","Oligo_1"
"3673",9.74978210098755e+37,"L2/3 IT","L23_IT_2"
"3674",9.75504691617665e+37,"L6 IT","L6_IT_3"
"3675",9.75772085327133e+37,"L5 IT","L5_IT_3"
"3676",9.75887199978981e+37,"Peri","Peri"
"3677",9.78651306983911e+37,"L6 CT","L6_CT_3"
"3678",9.79247682537972e+37,"L2/3 IT","L23_IT_4"
"3679",9.79536089508215e+37,"L2/3 IT","L23_IT_2"
"3680",9.79958896029781e+37,"L5 IT","L5_IT_3"
"3681",9.81466081642729e+37,"L4/5 IT","L45_IT_2"
"3682",9.81762086024027e+37,"L5 ET","L5_ET_1"
"3683",9.8352707629988e+37,"L4/5 IT","L45_IT_SSp_2"
"3684",9.85011130742574e+37,"Peri","Peri"
"3685",9.86640076956341e+37,"L4/5 IT","L45_IT_5"
"3686",9.86950917185837e+37,"Endo","Endo"
"3687",9.87772052892202e+37,"L5 IT","L5_IT_3"
"3688",9.88807732259874e+37,"Endo","Endo"
"3689",9.89127818370346e+37,"L4/5 IT","L45_IT_SSp_1"
"3690",9.89327580287988e+37,"L6 CT","L6_CT_9"
"3691",9.89395962247589e+37,"Astro","Astro_2"
"3692",9.90672727192285e+37,"L6 CT","L6_CT_5"
"3693",9.92114540233525e+37,"Oligo","Oligo_1"
"3694",9.92255295070175e+37,"L4/5 IT","L45_IT_5"
"3695",9.93579437726493e+37,"Astro","Astro_2"
"3696",9.95400239642451e+37,"L5 IT","L5_IT_3"
"3697",9.9726091329267e+37,"L6b","L6b_1"
"3698",9.98317662622931e+37,"L6 CT","L6_CT_1"
"3699",9.99225858498547e+37,"L6b","L6b_2"
"3700",9.99482968558989e+37,"L2/3 IT","L23_IT_5"
